,FFP_TIER,FLIGHT_COUNT,LAST_TO_END,SEG_KM_SUM,EXCHANGE_COUNT,Points_Sum,AGE,ffp_year
34184,4,4,366,7932,0,4698,39,2010
34185,4,9,97,8079,1,6523,43,2008
34186,4,8,269,7181,0,5558,44,2012
34187,4,7,300,8365,0,12539,47,2010
34188,4,8,466,13572,0,3836,40,2011
34189,4,6,226,8231,0,5360,41,2010
34190,4,5,145,8252,0,4828,54,2011
34191,4,12,21,9663,0,4305,47,2008
34192,4,4,192,7966,0,4823,32,2008
34193,4,3,424,8379,0,2913,60,2010
34194,4,5,139,6666,0,5988,35,2011
34195,4,5,598,6036,0,5697,35,2008
34196,4,7,428,9140,0,4126,39,2011
34197,4,7,366,8588,0,5782,49,2012
34198,4,8,319,7032,0,5855,48,2009
34199,4,10,146,7078,0,5645,48,2009
34200,4,8,247,9829,0,4102,31,2012
34201,4,12,4,13170,0,5141,37,2012
34202,4,4,199,8573,0,5490,55,2007
34203,4,6,119,7996,0,5695,36,2011
34204,4,4,428,8306,0,5768,41,2012
34205,4,6,174,11838,0,3786,47,2010
34206,4,15,94,11223,0,4647,0,2006
34207,4,5,301,8190,0,5148,42,2007
34208,4,6,65,10091,0,4696,49,2007
34209,4,4,2,8625,0,5268,38,2011
34210,4,9,160,7000,0,5798,41,2011
34211,4,4,6,7405,0,7517,32,2007
34212,4,7,240,8954,0,4601,42,2009
34213,4,11,309,8106,0,5138,43,2006
34214,4,9,478,8009,0,8034,31,2010
34215,4,3,190,8394,0,4513,41,2011
34216,4,6,447,9640,0,6205,40,2012
34217,4,9,176,9820,0,5543,50,2007
34218,4,6,20,11125,0,4072,46,2011
34219,4,9,93,7574,0,6137,47,2012
34220,4,7,299,13379,0,4128,53,2009
34221,4,6,1,6387,0,5572,40,2013
34222,4,10,2,12388,0,4455,48,2008
34223,4,8,331,8396,0,4989,34,2011
34224,4,2,576,7672,0,6648,36,2012
34225,4,2,199,7672,0,4653,55,2007
34226,4,4,449,9614,0,3396,27,2012
34227,4,6,387,9446,0,4708,40,2012
34228,4,6,69,7939,0,6407,46,2007
34229,4,8,6,9717,0,4245,28,2012
34230,4,9,7,9478,0,5438,56,2012
34231,4,5,194,8704,0,6010,29,2011
34232,4,3,61,8169,0,4959,45,2012
34233,4,8,333,7038,0,5769,42,2007
34234,4,5,109,6551,0,5943,31,2013
34235,4,7,69,8005,0,6621,59,2005
34236,4,7,205,14188,1,5610,47,2005
34237,4,6,74,7848,0,5750,44,2005
34238,4,6,136,8579,0,5055,33,2012
34239,4,4,486,7216,0,6280,53,2009
34240,4,6,266,9225,0,3063,51,2013
34241,4,9,23,12539,0,3726,42,2012
34242,4,4,87,8560,1,4054,54,2007
34243,4,6,349,7739,0,4957,28,2012
34244,4,10,278,9406,0,3855,37,2012
34245,4,5,129,9408,0,3985,42,2006
34246,4,3,143,10171,0,4050,39,2007
34247,4,6,241,8733,0,6009,47,2011
34248,5,6,35,8611,0,9300,36,2013
34249,4,10,32,10934,0,3593,48,2005
34250,4,8,86,9915,0,30853,39,2011
34251,4,10,28,7778,0,5773,38,2012
34252,4,4,64,8606,0,5273,43,2006
34253,4,9,98,7783,0,6029,37,2007
34254,4,6,260,6627,0,5157,43,2010
34255,4,5,188,7222,0,6956,37,2008
34256,4,9,285,8371,0,4747,52,2009
34257,4,9,57,7045,0,6243,0,2011
34258,4,8,78,15045,0,3434,58,2008
34259,4,7,9,10007,0,5115,53,2005
34260,4,9,14,8959,0,5288,29,2012
34261,4,6,93,7072,0,6435,36,2012
34262,4,4,331,8308,0,5506,41,2007
34263,4,4,395,8308,0,5506,39,2007
34264,4,5,190,8241,0,5202,37,2007
34265,4,9,162,11661,0,4682,42,2009
34266,4,6,117,7515,0,6653,52,2011
34267,4,13,32,9129,0,5367,45,2009
34268,4,5,115,10092,0,5533,41,2007
34269,4,12,1,7712,0,6012,44,2013
34270,4,6,210,10148,0,6187,31,2012
34271,4,3,38,7879,0,5509,51,2013
34272,4,3,470,7262,0,6225,42,2011
34273,4,10,31,9096,3,14118,41,2005
34274,4,4,362,9763,0,3454,33,2012
34275,4,7,202,9517,2,5923,31,2010
34276,4,3,2,6776,0,6280,45,2008
34277,4,5,338,5722,0,5057,47,2012
34278,4,6,180,7302,0,5660,32,2007
34279,4,13,4,10111,0,4834,45,2012
34280,4,9,37,8946,0,13464,36,2012
34281,4,6,161,11210,0,4331,46,2008
34282,4,6,146,8630,0,4230,43,2009
34283,4,4,1,7191,0,6416,40,2005
34284,4,11,96,10113,0,5045,46,2009
34285,4,8,512,9940,0,4440,52,2011
34286,4,9,189,7237,0,5614,38,2009
34287,4,8,68,11310,0,3853,52,2008
34288,4,6,72,9180,0,3414,37,2012
34289,4,7,49,9879,0,5166,47,2005
34290,4,8,488,7454,0,5406,32,2011
34291,4,7,25,10578,0,4091,38,2013
34292,4,10,24,11333,0,4487,53,2012
34293,4,3,196,8158,1,2938,57,2006
34294,4,5,268,7227,0,5339,38,2011
34295,4,6,185,7980,0,3398,34,2013
34296,4,2,20,7360,0,6500,40,2011
34297,4,6,8,9505,0,6053,47,2009
34298,4,6,34,8127,0,5516,39,2007
34299,4,6,74,8535,0,5501,41,2012
34300,4,8,61,10546,0,4552,35,2012
34301,4,7,491,7772,0,4710,29,2011
34302,4,5,116,7480,0,6105,29,2012
34303,4,5,28,9772,0,4418,51,2010
34304,4,7,3,11717,0,5018,38,2012
34305,4,6,9,10730,0,3938,39,2011
34306,4,4,285,8047,0,4627,35,2007
34307,4,10,30,9409,1,5214,37,2007
34308,4,36,35,19868,4,29122,59,2005
34309,4,6,252,7270,0,6060,40,2011
34310,4,5,36,7959,0,6116,51,2012
34311,4,3,581,8223,0,3158,23,2012
34312,4,8,261,6678,0,5724,33,2010
34313,4,10,52,7175,0,5533,39,2007
34314,4,10,153,9867,0,7403,37,2011
34315,4,10,81,9235,0,5010,34,2012
34316,4,3,464,8682,0,5496,40,2010
34317,4,5,179,9866,0,3477,54,2012
34318,4,8,205,7327,0,5298,42,2013
34319,4,6,205,6988,0,5505,38,2011
34320,4,5,116,7859,0,5878,43,2006
34321,4,11,128,8371,0,4392,41,2011
34322,4,4,232,11368,0,3942,28,2013
34323,4,3,67,7518,0,5887,41,2011
34324,4,6,103,8648,0,5278,37,2008
34325,4,6,259,9016,0,4685,31,2008
34326,4,5,6,8485,0,7125,44,2013
34327,4,5,44,7375,0,5478,32,2012
34328,4,8,7,8934,0,5621,32,2012
34329,4,4,35,5072,0,8993,33,2009
34330,4,4,217,8854,0,3905,47,2011
34331,4,5,589,7493,0,14381,50,2010
34332,4,6,12,9493,0,5440,31,2010
34333,4,7,80,9987,0,4946,42,2012
34334,4,4,3,10481,0,5229,39,2005
34335,4,4,270,7094,1,4800,33,2008
34336,4,7,32,7985,0,12459,0,2008
34337,4,9,122,9360,0,4312,52,2006
34338,4,6,47,7950,0,5800,38,2009
34339,4,3,485,6531,0,5661,57,2012
34340,4,8,92,15922,0,4016,32,2012
34341,4,3,202,4329,0,5606,46,2011
34342,4,6,266,8053,0,5195,46,2008
34343,4,5,59,10670,0,3990,60,2011
34344,4,9,6,7162,0,5766,40,2009
34345,4,4,52,5784,0,5996,47,2006
34346,4,7,122,7904,0,5572,39,2012
34347,4,8,34,8870,0,4628,44,2012
34348,4,8,36,7782,0,5860,50,2010
34349,4,6,134,8170,0,13492,32,2006
34350,4,12,34,11635,0,4175,53,2010
34351,4,7,37,11995,0,2761,38,2008
34352,4,3,643,4759,0,5580,29,2012
34353,4,6,223,8843,0,4234,49,2013
34354,4,6,153,7430,0,4888,61,2009
34355,4,11,82,8392,0,5613,38,2009
34356,4,6,199,7569,0,3641,37,2008
34357,4,10,618,10723,0,4620,58,2005
34358,4,2,191,7672,0,4653,30,2007
34359,4,5,510,10022,0,4231,35,2012
34360,4,16,37,6509,0,8000,60,2012
34361,4,8,18,8482,0,4986,56,2013
34362,4,5,71,7971,0,12948,55,2009
34363,4,6,343,11110,0,4266,48,2010
34364,4,9,542,7250,0,5128,32,2012
34365,4,7,213,7244,0,5873,39,2012
34366,4,4,581,7868,0,5342,53,2012
34367,4,7,73,17931,0,4873,23,2012
34368,4,8,175,11271,0,16911,29,2010
34369,4,9,40,8296,0,5921,57,2006
34370,4,3,164,5978,0,5117,54,2007
34371,4,6,12,9030,0,6459,68,2005
34372,4,8,56,9054,0,4686,30,2012
34373,4,6,37,6847,0,4927,41,2012
34374,4,8,175,11390,0,3340,65,2009
34375,4,4,190,5400,0,5616,61,2009
34376,4,9,47,12209,4,24818,28,2011
34377,4,7,317,12836,0,3701,34,2010
34378,4,3,580,9275,0,5404,40,2006
34379,4,7,54,7018,0,5526,51,2010
34380,4,6,163,7117,1,6876,32,2010
34381,4,4,410,9388,0,4229,33,2011
34382,4,9,75,7239,0,5955,39,2011
34383,4,5,6,7467,0,6324,31,2013
34384,4,6,529,7909,1,5521,43,2007
34385,4,8,210,7244,1,5242,46,2009
34386,4,5,185,12509,0,5078,54,2011
34387,4,5,162,7913,0,5635,53,2008
34388,4,3,480,9618,1,3414,59,2006
34389,4,6,158,9133,0,12378,40,2011
34390,4,10,182,8340,0,5126,36,2011
34391,4,5,627,6551,0,5990,30,2011
34392,4,5,45,9749,0,5208,45,2006
34393,4,4,72,7605,0,5931,37,2009
34394,4,6,88,10581,0,3135,46,2010
34395,4,7,21,10980,0,4488,39,2009
34396,4,6,111,7916,0,5755,36,2006
34397,4,5,297,6444,0,5349,35,2011
34398,6,5,344,9001,0,6920,49,2012
34399,4,6,532,10134,0,4122,53,2012
34400,4,7,16,10933,0,6691,47,2011
34401,4,9,295,7560,0,7598,39,2005
34402,4,5,13,10359,0,3681,40,2008
34403,4,5,523,7183,0,8080,55,2007
34404,4,6,5,9130,0,4190,64,2009
34405,4,6,118,9712,0,3820,30,2011
34406,4,4,31,7352,0,7299,38,2008
34407,4,10,150,8952,0,5701,25,2012
34408,4,7,4,11123,0,14237,44,2005
34409,4,6,209,9180,0,4729,63,2010
34410,4,5,307,7199,0,5555,47,2006
34411,4,7,252,6565,0,5895,44,2012
34412,4,5,92,10361,0,4358,31,2012
34413,4,10,467,8966,0,5497,54,2012
34414,4,6,204,9650,0,4235,32,2011
34415,4,9,14,7070,0,9349,39,2010
34416,4,8,180,10373,0,4702,35,2012
34417,4,8,138,7903,0,6340,50,2011
34418,4,6,22,9176,0,5609,51,2012
34419,4,4,41,4247,1,5569,53,2007
34420,4,7,200,6829,1,5716,44,2009
34421,4,7,140,9693,0,4596,44,2012
34422,4,7,188,14938,0,5586,46,2011
34423,4,7,254,6733,0,5341,46,2006
34424,4,7,100,7786,0,5074,43,2012
34425,4,9,441,8705,0,4404,42,2011
34426,4,6,30,8274,0,4492,46,2011
34427,4,5,149,9618,0,19025,51,2005
34428,4,9,45,12240,0,4288,34,2011
34429,4,2,397,4573,0,5864,60,2011
34430,4,2,564,8892,0,3478,42,2011
34431,4,5,31,8917,0,5111,38,2011
34432,4,6,2,6868,0,5338,61,2009
34433,4,4,146,7937,0,5623,50,2005
34434,4,14,385,7612,0,6714,38,2011
34435,4,6,168,9007,0,5165,40,2005
34436,5,10,11,13583,1,17417,39,2007
34437,4,4,13,8322,2,5261,38,2009
34438,4,11,26,9393,0,4758,46,2011
34439,4,6,159,7973,0,5089,39,2012
34440,4,9,57,10508,0,4378,47,2012
34441,4,6,5,11736,0,3186,35,2007
34442,4,6,18,16416,0,2950,60,2007
34443,4,4,112,10050,0,4736,37,2011
34444,4,6,309,7907,0,7645,43,2011
34445,4,8,156,8576,0,6135,49,2010
34446,4,2,573,4216,0,5486,50,2012
34447,4,2,573,4216,0,5486,54,2012
34448,4,9,6,8488,0,5189,39,2010
34449,4,10,326,7880,0,5614,48,2009
34450,4,7,78,9520,0,6804,29,2012
34451,4,9,261,8945,0,2920,60,2011
34452,4,2,376,5786,0,6660,44,2013
34453,4,7,50,8627,0,4630,34,2009
34454,4,7,16,10277,0,5306,36,2013
34455,4,6,214,6613,2,11752,34,2010
34456,4,5,98,9314,0,5942,48,2012
34457,4,9,146,7893,0,6184,45,2012
34458,4,5,230,7942,0,5423,36,2008
34459,4,8,169,8955,0,4819,34,2010
34460,4,8,15,7361,1,5483,44,2006
34461,4,6,75,8201,0,4590,45,2012
34462,4,7,29,8494,0,5293,52,2008
34463,4,5,306,6834,0,5403,37,2012
34464,4,3,583,7121,0,5630,33,2010
34465,4,7,148,6935,0,6252,56,2007
34466,4,7,15,8802,0,3982,38,2013
34467,4,7,142,13901,0,2480,59,2012
34468,4,8,160,9910,0,4924,35,2009
34469,4,3,620,7315,0,5120,28,2012
34470,4,6,187,10778,0,3930,60,2011
34471,4,10,11,9533,0,4545,42,2008
34472,4,6,24,11452,0,3191,51,2012
34473,4,6,511,8983,0,5619,35,2010
34474,4,3,348,10642,0,4790,34,2010
34475,4,8,70,8860,0,7729,38,2010
34476,4,7,22,10950,0,4068,34,2011
34477,4,7,46,6301,0,6056,38,2011
34478,4,5,207,13573,0,5120,48,2004
34479,4,5,65,10490,0,4005,22,2007
34480,4,7,33,11674,0,4281,40,2008
34481,4,5,170,6945,4,18028,41,2005
34482,4,4,352,5988,0,5027,40,2012
34483,4,7,147,7050,0,6275,46,2012
34484,4,7,36,8538,0,4756,40,2012
34485,4,3,127,4124,0,5448,47,2007
34486,4,8,419,6269,0,5306,53,2010
34487,4,5,253,10760,0,2418,49,2012
34488,4,3,11,4825,0,5977,48,2007
34489,4,8,343,8197,0,4501,38,2012
34490,4,4,109,9102,0,4278,28,2013
34491,4,4,50,8536,0,3192,52,2011
34492,4,4,148,8536,0,3192,69,2011
34493,4,9,13,9923,0,4032,32,2006
34494,4,4,554,4040,0,6204,50,2012
34495,4,4,319,7868,0,5457,37,2013
34496,4,6,464,7977,0,6262,39,2011
34497,4,6,230,9885,0,3696,42,2007
34498,4,4,175,7930,0,3251,39,2006
34499,4,5,97,6599,0,5667,79,2010
34500,4,5,263,10134,0,3743,36,2012
34501,4,6,276,8551,0,3943,40,2007
34502,4,9,33,7883,0,5502,53,2008
34503,4,8,129,7360,1,5281,47,2006
34504,4,2,194,4828,0,8536,60,2011
34505,4,4,357,6145,0,5805,42,2011
34506,4,4,212,7524,0,5249,33,2012
34507,4,8,95,8139,0,5755,46,2006
34508,4,5,31,7956,0,6053,32,2013
34509,4,6,76,7819,0,7366,36,2007
34510,4,4,175,8974,0,3054,30,2013
34511,4,7,111,10217,0,5603,41,2009
34512,4,10,156,9760,0,5113,46,2008
34513,4,7,111,6531,0,5299,42,2012
34514,4,13,244,10726,0,4779,43,2012
34515,4,10,44,14514,0,6585,32,2012
34516,4,4,30,6381,1,7461,31,2009
34517,4,6,25,8809,1,7138,55,2007
34518,4,6,83,8323,0,4901,52,2010
34519,4,5,23,8747,0,3107,45,2012
34520,4,5,280,7226,0,4901,44,2009
34521,4,3,123,6537,0,8197,37,2010
34522,4,7,132,10716,0,5199,44,2012
34523,4,5,121,9462,0,3106,64,2007
34524,4,7,380,9695,0,4067,34,2011
34525,4,6,40,9825,0,4392,34,2012
34526,4,10,175,8769,0,5529,47,2007
34527,4,13,287,9206,0,17945,42,2011
34528,4,5,87,12602,0,4333,30,2012
34529,4,5,127,5307,0,5500,29,2012
34530,4,4,592,6051,0,5494,60,2008
34531,4,4,381,7844,0,3529,30,2011
34532,4,8,73,7654,0,4815,39,2012
34533,4,3,556,10836,0,4279,67,2012
34534,4,8,17,6516,0,6379,29,2011
34535,4,3,613,8792,0,3447,25,2012
34536,4,12,12,10508,0,35822,38,2010
34537,4,5,192,9251,0,5607,41,2008
34538,4,18,8,10440,0,4900,53,2010
34539,4,8,184,8410,0,4673,44,2008
34540,4,12,125,9257,0,5612,39,2011
34541,4,8,216,9649,0,4170,41,2013
34542,4,6,293,7918,0,5592,33,2007
34543,4,6,210,8123,0,5704,32,2011
34544,4,8,193,8665,0,5328,38,2011
34545,4,7,115,7896,0,4681,29,2011
34546,4,6,65,9043,0,5983,45,2012
34547,4,5,43,8562,0,6311,28,2011
34548,4,11,368,6814,0,5749,48,2012
34549,4,3,206,4058,1,5482,55,2006
34550,4,8,360,6805,0,6374,33,2011
34551,4,7,104,8808,0,5468,49,2007
34552,4,5,198,8359,0,18022,45,2005
34553,4,11,161,11544,0,4488,36,2012
34554,4,4,488,6778,0,4576,35,2012
34555,4,4,11,12542,0,5111,49,2010
34556,4,5,39,4938,0,5342,68,2006
34557,4,14,19,9086,0,5368,47,2012
34558,4,4,45,6687,0,6369,29,2012
34559,4,6,14,8921,0,4969,42,2011
34560,4,4,68,8135,0,5275,47,2009
34561,4,5,122,9596,0,4819,62,2007
34562,4,5,188,9257,0,5158,0,2009
34563,4,7,597,8647,0,5189,36,2010
34564,4,7,294,7312,0,4841,55,2011
34565,4,4,44,9536,0,5543,30,2012
34566,4,4,46,8311,0,6181,33,2007
34567,4,5,345,7423,0,5982,74,2010
34568,4,4,632,5843,0,5372,43,2007
34569,4,10,65,7431,0,5556,49,2012
34570,4,3,217,5818,0,5526,33,2013
34571,4,11,92,6910,0,6450,47,2009
34572,4,10,459,9968,0,4200,38,2007
34573,4,5,94,9835,0,3434,0,2009
34574,4,4,85,6653,0,5066,70,2010
34575,4,9,377,7670,0,5194,39,2011
34576,4,4,45,8602,0,5957,39,2006
34577,4,17,127,9860,0,4300,53,2012
34578,4,5,412,6431,0,10050,0,2011
34579,4,9,206,8335,0,4570,48,2010
34580,4,7,169,8733,0,5312,54,2008
34581,4,8,5,8316,0,4738,55,2008
34582,4,6,31,9138,0,5256,38,2009
34583,4,5,572,8075,0,4012,54,2007
34584,4,7,489,10591,0,4535,72,2007
34585,4,5,82,8095,0,4995,50,2009
34586,4,7,18,8999,0,4279,40,2005
34587,4,12,115,8946,0,6350,50,2005
34588,4,4,495,7386,0,5685,34,2011
34589,4,6,5,7779,0,5327,35,2013
34590,4,4,109,8282,0,4358,45,2006
34591,4,8,236,10858,1,5259,34,2010
34592,4,4,646,11972,0,6391,27,2012
34593,4,5,179,8165,0,8376,42,2013
34594,4,5,244,14181,0,3151,47,2010
34595,4,3,79,7387,0,8914,31,2010
34596,4,13,112,7734,1,5700,41,2008
34597,4,5,113,6540,0,5990,45,2005
34598,4,5,236,7230,0,5179,47,2008
34599,4,6,121,8636,0,4857,34,2013
34600,4,6,134,8102,0,4221,32,2008
34601,4,5,118,9612,0,3196,28,2012
34602,4,6,328,8543,0,5005,55,2011
34603,4,8,241,10238,0,3660,47,2010
34604,4,8,102,9448,0,4865,27,2012
34605,4,6,503,8272,0,4144,54,2010
34606,4,7,248,9853,0,4863,38,2012
34607,4,12,2,11801,0,4747,53,2010
34608,4,4,40,7298,0,5692,35,2005
34609,4,6,346,8107,0,4580,38,2011
34610,4,5,178,8141,0,5608,42,2013
34611,4,17,82,8550,0,7659,54,2012
34612,4,11,88,8381,0,5541,40,2006
34613,4,5,93,9226,0,3838,51,2008
34614,4,5,222,6629,1,12140,34,2008
34615,4,4,341,12982,0,4888,48,2006
34616,4,7,122,10031,1,4556,49,2007
34617,4,9,118,11240,0,3927,50,2006
34618,4,4,11,7694,0,5614,35,2012
34619,6,6,107,8823,0,7596,31,2012
34620,4,8,44,10430,0,4930,31,2006
34621,4,4,384,8308,0,4325,38,2013
34622,4,4,107,9597,0,4067,61,2011
34623,4,7,25,7154,0,5023,32,2012
34624,4,4,49,7780,0,4709,34,2008
34625,4,5,193,10417,0,3162,33,2011
34626,4,8,139,8087,0,5525,27,2011
34627,4,8,127,9698,0,5314,51,2007
34628,4,5,166,8466,0,5573,40,2008
34629,4,5,244,7467,0,5152,31,2011
34630,4,6,361,8374,0,4326,35,2009
34631,4,10,32,6819,0,5580,50,2005
34632,4,6,26,9317,0,6539,61,2011
34633,4,7,104,7570,0,5506,33,2011
34634,4,5,478,8895,0,5404,37,2009
34635,4,4,237,8536,0,3192,46,2006
34636,4,10,3,11270,0,6088,37,2011
34637,4,7,348,9696,0,3520,58,2010
34638,4,5,580,6540,0,5990,39,2005
34639,6,3,1,4267,0,7223,53,2011
34640,4,4,10,6839,0,25005,35,2012
34641,4,7,49,8160,0,6262,30,2011
34642,4,3,106,10653,0,2871,52,2013
34643,4,5,83,7371,0,5193,45,2007
34644,4,4,356,7467,2,4013,46,2010
34645,6,7,2,6992,0,6557,33,2012
34646,4,6,121,9921,0,4163,46,2013
34647,4,5,97,10864,0,4672,30,2010
34648,4,5,76,11004,0,2966,66,2011
34649,4,3,363,6682,0,5156,61,2006
34650,4,8,51,7879,0,5289,34,2006
34651,4,8,125,8475,0,5157,32,2012
34652,4,7,49,8502,0,5085,37,2012
34653,4,6,135,9478,0,5160,42,2011
34654,4,6,421,13201,1,18414,72,2005
34655,4,6,114,9105,0,4610,48,2013
34656,4,5,20,9429,0,3517,62,2012
34657,4,6,236,8392,0,5256,37,2011
34658,4,7,18,9499,0,4678,31,2011
34659,4,11,100,7953,0,5702,41,2012
34660,4,8,17,10098,0,4723,50,2012
34661,4,4,29,15600,0,1368,19,2012
34662,4,13,30,9698,0,5402,34,2011
34663,4,4,470,9166,0,2934,49,2009
34664,4,6,29,7120,0,6365,32,2008
34665,4,8,30,10025,0,24276,35,2013
34666,4,3,566,8379,0,2913,51,2007
34667,4,6,552,8983,0,4146,45,2011
34668,4,7,197,12754,0,2802,41,2005
34669,4,6,247,10016,0,3669,50,2005
34670,4,7,279,6475,0,6209,31,2010
34671,4,10,44,6790,0,6232,35,2008
34672,4,7,66,7350,0,5900,51,2007
34673,4,5,213,6058,0,4992,36,2008
34674,4,10,104,12409,0,3276,53,2012
34675,4,7,4,10885,0,3794,33,2011
34676,4,6,305,7679,0,6663,33,2012
34677,4,9,4,8436,0,5437,37,2006
34678,4,7,499,7551,0,5932,55,2006
34679,4,11,148,10672,0,3508,49,2007
34680,4,10,275,7616,0,4633,29,2011
34681,5,4,49,7632,0,5882,42,2006
34682,4,5,418,7861,0,5968,44,2011
34683,4,9,73,8208,0,4874,35,2012
34684,4,5,506,7109,0,5720,50,2011
34685,4,7,35,6245,0,6010,49,2011
34686,4,6,13,5925,0,5477,42,2007
34687,4,9,128,7980,0,5745,47,2010
34688,4,6,3,11813,0,6015,55,2007
34689,4,4,260,9920,0,3840,42,2010
34690,4,11,11,9899,0,37334,44,2006
34691,4,5,579,8862,0,5195,57,2007
34692,4,7,12,12965,0,3772,53,2006
34693,4,7,166,8349,0,6132,59,2008
34694,4,7,48,9314,0,4093,31,2010
34695,4,6,301,8346,0,5179,50,2011
34696,4,7,244,8811,0,4130,43,2010
34697,4,5,18,8106,0,5863,61,2011
34698,4,7,50,8953,0,4518,38,2007
34699,4,4,284,5500,0,5327,40,2008
34700,4,7,471,6282,0,5269,58,2008
34701,4,6,34,7818,0,6394,38,2012
34702,4,6,279,9739,0,4647,39,2010
34703,4,5,117,6920,1,6288,41,2009
34704,4,6,4,7437,0,5973,35,2006
34705,4,4,519,9244,0,4658,34,2012
34706,4,9,60,9371,3,4910,44,2005
34707,4,11,87,9983,0,4845,48,2011
34708,4,7,11,8419,0,4956,34,2012
34709,4,6,176,11617,0,3484,41,2012
34710,4,4,231,7347,0,4797,53,2013
34711,4,4,271,10078,1,6667,38,2006
34712,4,9,2,8798,0,4642,37,2010
34713,4,8,8,9008,0,5790,44,2012
34714,4,6,131,6748,0,6514,38,2006
34715,4,7,207,9217,0,7905,37,2010
34716,4,9,256,10036,0,4688,38,2012
34717,4,9,20,6953,0,6028,40,2008
34718,4,5,58,8334,0,5736,52,2010
34719,4,10,9,8210,0,4856,39,2009
34720,4,5,87,12082,0,3342,36,2006
34721,4,5,39,10742,2,5680,40,2006
34722,4,4,596,7550,0,5105,56,2011
34723,4,3,172,9357,0,5014,42,2012
34724,4,4,347,5988,0,5028,35,2012
34725,4,7,68,8591,0,5439,44,2011
34726,4,5,332,9600,0,5546,47,2012
34727,4,9,4,8902,0,5522,37,2013
34728,4,6,261,7660,0,4328,41,2006
34729,4,9,113,9358,0,4755,34,2005
34730,4,3,2,8188,0,5234,45,2007
34731,5,4,14,4447,0,5814,52,2006
34732,4,7,70,8094,0,5508,49,2010
34733,4,7,274,11685,0,4024,53,2010
34734,4,4,378,9139,0,3986,37,2011
34735,4,5,304,8604,0,3886,52,2012
34736,4,6,14,7719,0,5183,28,2011
34737,4,6,231,10840,0,4448,28,2012
34738,4,10,160,9435,0,5019,49,2005
34739,4,5,376,7429,0,4568,35,2010
34740,4,10,186,6490,0,5958,37,2010
34741,4,4,179,9032,0,4616,33,2012
34742,4,7,76,8599,0,4846,47,2007
34743,4,7,104,6979,0,5828,47,2007
34744,4,2,45,7073,0,6271,42,2011
34745,4,9,19,9666,0,3072,53,2009
34746,4,7,25,9626,0,5085,50,2011
34747,4,8,192,10364,13,235494,31,2012
34748,4,6,67,6644,0,5409,57,2007
34749,4,4,1,4616,0,5545,49,2005
34750,4,6,123,10257,0,3395,57,2011
34751,6,5,272,10442,0,3983,66,2008
34752,4,3,142,7768,0,11760,29,2012
34753,4,2,17,9137,0,5061,32,2010
34754,4,10,249,13410,0,3544,44,2010
34755,4,3,35,6539,0,5182,46,2012
34756,4,9,133,8517,0,4870,32,2011
34757,4,7,338,8301,0,4961,53,2011
34758,4,6,222,7444,0,5436,36,2013
34759,4,6,166,9102,0,4990,31,2012
34760,5,4,255,7868,0,6486,44,2012
34761,4,4,368,8392,0,5608,46,2009
34762,4,6,112,8235,0,5077,39,2012
34763,4,8,100,9804,0,4579,33,2012
34764,4,7,132,8112,0,8874,28,2012
34765,4,6,457,5978,0,5094,35,2011
34766,4,7,223,8079,0,7471,59,2009
34767,4,6,23,10208,0,3201,50,2011
34768,4,8,87,10464,0,3693,43,2006
34769,4,6,47,8629,2,5306,36,2005
34770,4,7,104,8648,0,11098,47,2009
34771,4,7,328,10875,0,6211,28,2009
34772,4,4,36,10057,0,3923,49,2011
34773,4,8,3,10152,0,4436,27,2013
34774,4,4,266,10200,0,3648,47,2010
34775,4,5,169,9089,0,4941,52,2012
34776,4,6,78,10304,0,3101,41,2012
34777,4,5,13,7492,0,6154,53,2008
34778,4,3,696,7441,0,5258,36,2010
34779,4,5,156,8231,0,4671,39,2008
34780,4,10,33,9502,0,4540,47,2011
34781,4,9,76,9720,0,4099,65,2012
34782,4,7,108,11115,0,3134,46,2008
34783,4,10,44,8125,0,4633,47,2009
34784,4,8,328,11257,0,4076,32,2012
34785,4,8,209,9600,0,3330,30,2012
34786,4,6,25,12654,0,2033,32,2013
34787,4,7,141,9101,0,7543,36,2008
34788,4,12,385,13524,0,3476,32,2012
34789,4,8,81,9488,0,4514,55,2011
34790,4,5,164,4877,0,5877,47,2009
34791,4,8,156,8400,0,4716,38,2009
34792,4,3,241,9682,0,3377,32,2011
34793,4,3,77,8043,0,6094,34,2009
34794,4,5,5,9744,0,11335,37,2008
34795,4,9,41,8609,0,3014,49,2011
34796,5,6,182,12571,1,4779,48,2007
34797,4,4,200,9062,0,4788,37,2010
34798,4,7,20,9573,0,3793,39,2010
34799,4,6,145,8197,0,4431,39,2012
34800,4,3,29,8020,0,6051,57,2011
34801,4,6,12,9800,0,3549,37,2011
34802,4,2,401,5966,0,5182,82,2013
34803,4,5,374,6104,0,8200,47,2010
34804,4,5,306,10232,0,3584,31,2013
34805,4,5,178,8450,0,5466,37,2008
34806,4,7,459,7989,0,4736,36,2010
34807,4,4,357,10617,0,3203,33,2010
34808,4,8,506,10460,0,4122,38,2011
34809,4,5,296,6709,0,5027,42,2011
34810,4,5,149,8118,0,6178,55,2011
34811,4,3,10,7038,0,6470,55,2009
34812,4,6,118,11284,0,5687,66,2012
34813,4,5,14,6032,0,5616,42,2006
34814,4,12,1,7614,0,4961,52,2012
34815,5,6,18,8286,0,4890,49,2005
34816,4,7,97,6930,0,5546,33,2012
